"user_id","game_name","month","total_rev","prev_paid_month","prev_paid_rev","next_paid_month","prev_cal_month","next_cal_month","new_mrr","expansion_mrr","contraction_mrr","back_from_churn_mrr","churn_mrr","churn_month","language","has_older_device_model","age"
Q0GNgLhqfwwVwtvQhJt58A==,game 3,2022-12-01,56.58,2022-11-01,21.24,,2022-11-01,2023-01-01,,35.34,,,56.58,2023-01-01,ru,false,24
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-10-01,27.18,,,2022-11-01,2022-09-01,2022-11-01,27.18,,,,,,uk,false,17
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-11-01,15.78,2022-10-01,27.18,2022-12-01,2022-10-01,2022-12-01,,,11.40,,,,uk,false,17
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-12-01,74.85,2022-11-01,15.78,,2022-11-01,2023-01-01,,59.07,,,74.85,2023-01-01,uk,false,17
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-08-01,115.14,,,2022-09-01,2022-07-01,2022-09-01,115.14,,,,,,uk,false,15
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-09-01,61.98,2022-08-01,115.14,2022-10-01,2022-08-01,2022-10-01,,,53.16,,,,uk,false,15
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-10-01,33.0,2022-09-01,61.98,2022-12-01,2022-09-01,2022-11-01,,,28.98,,33.0,2022-11-01,uk,false,15
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-12-01,65.46,2022-10-01,33.0,,2022-11-01,2023-01-01,,,,65.46,65.46,2023-01-01,uk,false,15
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-05-01,21.84,,,2022-06-01,2022-04-01,2022-06-01,21.84,,,,,,uk,false,20
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-06-01,32.04,2022-05-01,21.84,2022-07-01,2022-05-01,2022-07-01,,10.20,,,,,uk,false,20
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-07-01,78.78,2022-06-01,32.04,2022-08-01,2022-06-01,2022-08-01,,46.74,,,,,uk,false,20
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-08-01,48.51,2022-07-01,78.78,2022-09-01,2022-07-01,2022-09-01,,,30.27,,,,uk,false,20
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-09-01,77.04,2022-08-01,48.51,2022-10-01,2022-08-01,2022-10-01,,28.53,,,,,uk,false,20
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-10-01,17.67,2022-09-01,77.04,2022-11-01,2022-09-01,2022-11-01,,,59.37,,,,uk,false,20
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-11-01,29.85,2022-10-01,17.67,2022-12-01,2022-10-01,2022-12-01,,12.18,,,,,uk,false,20
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-12-01,28.32,2022-11-01,29.85,,2022-11-01,2023-01-01,,,1.53,,28.32,2023-01-01,uk,false,20
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-06-01,52.83,,,2022-07-01,2022-05-01,2022-07-01,52.83,,,,,,ru,false,37
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-07-01,86.91,2022-06-01,52.83,2022-08-01,2022-06-01,2022-08-01,,34.08,,,,,ru,false,37
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-08-01,42.87,2022-07-01,86.91,2022-09-01,2022-07-01,2022-09-01,,,44.04,,,,ru,false,37
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-09-01,16.98,2022-08-01,42.87,2022-11-01,2022-08-01,2022-10-01,,,25.89,,16.98,2022-10-01,ru,false,37
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-11-01,27.18,2022-09-01,16.98,2022-12-01,2022-10-01,2022-12-01,,,,27.18,,,ru,false,37
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-12-01,41.94,2022-11-01,27.18,,2022-11-01,2023-01-01,,14.76,,,41.94,2023-01-01,ru,false,37
qn61TOwEB0RbKsB+v0D9tw==,game 3,2022-12-01,17.07,,,,2022-11-01,2023-01-01,17.07,,,,17.07,2023-01-01,ru,false,16
QoHEss2e+b385deeX2p39Q==,game 3,2022-06-01,41.04,,,2022-07-01,2022-05-01,2022-07-01,41.04,,,,,,ru,false,22
QoHEss2e+b385deeX2p39Q==,game 3,2022-07-01,99.48,2022-06-01,41.04,2022-08-01,2022-06-01,2022-08-01,,58.44,,,,,ru,false,22
QoHEss2e+b385deeX2p39Q==,game 3,2022-08-01,71.43,2022-07-01,99.48,2022-09-01,2022-07-01,2022-09-01,,,28.05,,,,ru,false,22
QoHEss2e+b385deeX2p39Q==,game 3,2022-09-01,59.07,2022-08-01,71.43,2022-10-01,2022-08-01,2022-10-01,,,12.36,,,,ru,false,22
QoHEss2e+b385deeX2p39Q==,game 3,2022-10-01,13.47,2022-09-01,59.07,,2022-09-01,2022-11-01,,,45.60,,13.47,2022-11-01,ru,false,22
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-05-01,40.17,,,2022-06-01,2022-04-01,2022-06-01,40.17,,,,,,ru,false,19
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-06-01,36.84,2022-05-01,40.17,2022-07-01,2022-05-01,2022-07-01,,,3.33,,,,ru,false,19
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-07-01,27.03,2022-06-01,36.84,2022-08-01,2022-06-01,2022-08-01,,,9.81,,,,ru,false,19
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-08-01,41.31,2022-07-01,27.03,2022-09-01,2022-07-01,2022-09-01,,14.28,,,,,ru,false,19
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-09-01,50.91,2022-08-01,41.31,,2022-08-01,2022-10-01,,9.60,,,50.91,2022-10-01,ru,false,19
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-05-01,17.64,,,2022-06-01,2022-04-01,2022-06-01,17.64,,,,,,uk,false,21
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-06-01,72.48,2022-05-01,17.64,2022-07-01,2022-05-01,2022-07-01,,54.84,,,,,uk,false,21
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-07-01,46.89,2022-06-01,72.48,,2022-06-01,2022-08-01,,,25.59,,46.89,2022-08-01,uk,false,21
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-08-01,25.83,,,2022-10-01,2022-07-01,2022-09-01,25.83,,,,25.83,2022-09-01,uk,true,19
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-10-01,19.65,2022-08-01,25.83,2022-11-01,2022-09-01,2022-11-01,,,,19.65,,,uk,true,19
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-11-01,26.52,2022-10-01,19.65,2022-12-01,2022-10-01,2022-12-01,,6.87,,,,,uk,true,19
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-12-01,33.81,2022-11-01,26.52,,2022-11-01,2023-01-01,,7.29,,,33.81,2023-01-01,uk,true,19
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-05-01,91.17,,,2022-06-01,2022-04-01,2022-06-01,91.17,,,,,,en,false,16
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-06-01,41.88,2022-05-01,91.17,2022-07-01,2022-05-01,2022-07-01,,,49.29,,,,en,false,16
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-07-01,166.38,2022-06-01,41.88,2022-08-01,2022-06-01,2022-08-01,,124.50,,,,,en,false,16
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-08-01,205.05,2022-07-01,166.38,2022-09-01,2022-07-01,2022-09-01,,38.67,,,,,en,false,16
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-09-01,252.66,2022-08-01,205.05,2022-10-01,2022-08-01,2022-10-01,,47.61,,,,,en,false,16
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-10-01,130.92,2022-09-01,252.66,,2022-09-01,2022-11-01,,,121.74,,130.92,2022-11-01,en,false,16
R6aBG9TzvghZNNmGufy5NQ==,game 3,2022-08-01,12.36,,,,2022-07-01,2022-09-01,12.36,,,,12.36,2022-09-01,ru,false,33
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-06-01,53.28,,,2022-07-01,2022-05-01,2022-07-01,53.28,,,,,,ru,false,22
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-07-01,24.84,2022-06-01,53.28,2022-08-01,2022-06-01,2022-08-01,,,28.44,,,,ru,false,22
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-08-01,29.52,2022-07-01,24.84,2022-10-01,2022-07-01,2022-09-01,,4.68,,,29.52,2022-09-01,ru,false,22
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-10-01,94.71,2022-08-01,29.52,2022-12-01,2022-09-01,2022-11-01,,,,94.71,94.71,2022-11-01,ru,false,22
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-12-01,104.46,2022-10-01,94.71,,2022-11-01,2023-01-01,,,,104.46,104.46,2023-01-01,ru,false,22
Re0WtVSaiuBn90MFtMRCww==,game 3,2022-12-01,74.13,,,,2022-11-01,2023-01-01,74.13,,,,74.13,2023-01-01,uk,false,14
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-08-01,25.29,,,2022-09-01,2022-07-01,2022-09-01,25.29,,,,,,uk,true,18
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-09-01,79.08,2022-08-01,25.29,2022-10-01,2022-08-01,2022-10-01,,53.79,,,,,uk,true,18
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-10-01,23.52,2022-09-01,79.08,2022-12-01,2022-09-01,2022-11-01,,,55.56,,23.52,2022-11-01,uk,true,18
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-12-01,48.75,2022-10-01,23.52,,2022-11-01,2023-01-01,,,,48.75,48.75,2023-01-01,uk,true,18
rJEGPACDdmHAmCCp5+QRRw==,game 3,2022-11-01,17.13,,,2022-12-01,2022-10-01,2022-12-01,17.13,,,,,,uk,true,20
rJEGPACDdmHAmCCp5+QRRw==,game 3,2022-12-01,66.99,2022-11-01,17.13,,2022-11-01,2023-01-01,,49.86,,,66.99,2023-01-01,uk,true,20
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-08-01,43.62,,,2022-09-01,2022-07-01,2022-09-01,43.62,,,,,,uk,false,21
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-09-01,35.55,2022-08-01,43.62,2022-10-01,2022-08-01,2022-10-01,,,8.07,,,,uk,false,21
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-10-01,32.85,2022-09-01,35.55,,2022-09-01,2022-11-01,,,2.70,,32.85,2022-11-01,uk,false,21
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-05-01,12.18,,,2022-06-01,2022-04-01,2022-06-01,12.18,,,,,,uk,false,28
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-06-01,17.07,2022-05-01,12.18,2022-07-01,2022-05-01,2022-07-01,,4.89,,,,,uk,false,28
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-07-01,29.34,2022-06-01,17.07,2022-08-01,2022-06-01,2022-08-01,,12.27,,,,,uk,false,28
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-08-01,55.92,2022-07-01,29.34,2022-09-01,2022-07-01,2022-09-01,,26.58,,,,,uk,false,28
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-09-01,45.39,2022-08-01,55.92,2022-11-01,2022-08-01,2022-10-01,,,10.53,,45.39,2022-10-01,uk,false,28
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-11-01,41.70,2022-09-01,45.39,,2022-10-01,2022-12-01,,,,41.70,41.70,2022-12-01,uk,false,28
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-06-01,68.58,,,2022-09-01,2022-05-01,2022-07-01,68.58,,,,68.58,2022-07-01,uk,false,30
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-09-01,20.07,2022-06-01,68.58,2022-11-01,2022-08-01,2022-10-01,,,,20.07,20.07,2022-10-01,uk,false,30
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-11-01,17.94,2022-09-01,20.07,2022-12-01,2022-10-01,2022-12-01,,,,17.94,,,uk,false,30
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-12-01,12.6,2022-11-01,17.94,,2022-11-01,2023-01-01,,,5.34,,12.6,2023-01-01,uk,false,30
RUjQVs2C+H0ejG0h7x1f5A==,game 3,2022-08-01,59.88,,,,2022-07-01,2022-09-01,59.88,,,,59.88,2022-09-01,uk,false,22
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-06-01,49.92,,,2022-07-01,2022-05-01,2022-07-01,49.92,,,,,,uk,true,18
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-07-01,72.45,2022-06-01,49.92,2022-08-01,2022-06-01,2022-08-01,,22.53,,,,,uk,true,18
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-08-01,42.51,2022-07-01,72.45,2022-09-01,2022-07-01,2022-09-01,,,29.94,,,,uk,true,18
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-09-01,103.62,2022-08-01,42.51,2022-12-01,2022-08-01,2022-10-01,,61.11,,,103.62,2022-10-01,uk,true,18
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-12-01,62.79,2022-09-01,103.62,,2022-11-01,2023-01-01,,,,62.79,62.79,2023-01-01,uk,true,18
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-05-01,24.06,,,2022-06-01,2022-04-01,2022-06-01,24.06,,,,,,uk,false,44
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-06-01,63.78,2022-05-01,24.06,2022-09-01,2022-05-01,2022-07-01,,39.72,,,63.78,2022-07-01,uk,false,44
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-09-01,15.21,2022-06-01,63.78,2022-10-01,2022-08-01,2022-10-01,,,,15.21,,,uk,false,44
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-10-01,34.44,2022-09-01,15.21,2022-12-01,2022-09-01,2022-11-01,,19.23,,,34.44,2022-11-01,uk,false,44
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-12-01,22.14,2022-10-01,34.44,,2022-11-01,2023-01-01,,,,22.14,22.14,2023-01-01,uk,false,44
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-10-01,19.29,,,2022-12-01,2022-09-01,2022-11-01,19.29,,,,19.29,2022-11-01,uk,false,23
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-12-01,34.41,2022-10-01,19.29,,2022-11-01,2023-01-01,,,,34.41,34.41,2023-01-01,uk,false,23
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-03-01,22.95,,,2022-04-01,2022-02-01,2022-04-01,22.95,,,,,,uk,false,34
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-04-01,39.48,2022-03-01,22.95,2022-05-01,2022-03-01,2022-05-01,,16.53,,,,,uk,false,34
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-05-01,12.15,2022-04-01,39.48,2022-07-01,2022-04-01,2022-06-01,,,27.33,,12.15,2022-06-01,uk,false,34
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-07-01,13.56,2022-05-01,12.15,,2022-06-01,2022-08-01,,,,13.56,13.56,2022-08-01,uk,false,34
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-05-01,15.24,,,2022-06-01,2022-04-01,2022-06-01,15.24,,,,,,uk,false,29
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-06-01,29.16,2022-05-01,15.24,2022-07-01,2022-05-01,2022-07-01,,13.92,,,,,uk,false,29
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-07-01,19.98,2022-06-01,29.16,,2022-06-01,2022-08-01,,,9.18,,19.98,2022-08-01,uk,false,29
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-06-01,61.11,,,2022-11-01,2022-05-01,2022-07-01,61.11,,,,61.11,2022-07-01,uk,false,25
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-11-01,60.93,2022-06-01,61.11,2022-12-01,2022-10-01,2022-12-01,,,,60.93,,,uk,false,25
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-12-01,135.24,2022-11-01,60.93,,2022-11-01,2023-01-01,,74.31,,,135.24,2023-01-01,uk,false,25
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-04-01,131.97,,,2022-05-01,2022-03-01,2022-05-01,131.97,,,,,,uk,false,22
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-05-01,27.87,2022-04-01,131.97,2022-06-01,2022-04-01,2022-06-01,,,104.10,,,,uk,false,22
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-06-01,32.13,2022-05-01,27.87,,2022-05-01,2022-07-01,,4.26,,,32.13,2022-07-01,uk,false,22
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-08-01,35.79,,,2022-09-01,2022-07-01,2022-09-01,35.79,,,,,,uk,false,32
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-09-01,49.74,2022-08-01,35.79,2022-10-01,2022-08-01,2022-10-01,,13.95,,,,,uk,false,32
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-10-01,16.86,2022-09-01,49.74,2022-12-01,2022-09-01,2022-11-01,,,32.88,,16.86,2022-11-01,uk,false,32
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-12-01,13.62,2022-10-01,16.86,,2022-11-01,2023-01-01,,,,13.62,13.62,2023-01-01,uk,false,32
sthXYk64G/Zkc+7xA3xUbw==,game 2,2022-10-01,47.46,,,,2022-09-01,2022-11-01,47.46,,,,47.46,2022-11-01,uk,false,21
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-08-01,12.09,,,2022-09-01,2022-07-01,2022-09-01,12.09,,,,,,uk,false,16
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-09-01,42.27,2022-08-01,12.09,2022-10-01,2022-08-01,2022-10-01,,30.18,,,,,uk,false,16
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-10-01,42.03,2022-09-01,42.27,2022-11-01,2022-09-01,2022-11-01,,,0.24,,,,uk,false,16
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-11-01,17.16,2022-10-01,42.03,2022-12-01,2022-10-01,2022-12-01,,,24.87,,,,uk,false,16
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-12-01,101.46,2022-11-01,17.16,,2022-11-01,2023-01-01,,84.30,,,101.46,2023-01-01,uk,false,16
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-07-01,26.79,,,,2022-06-01,2022-08-01,26.79,,,,26.79,2022-08-01,uk,true,19
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-03-01,55.62,,,2022-04-01,2022-02-01,2022-04-01,55.62,,,,,,ru,false,25
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-04-01,16.8,2022-03-01,55.62,2022-06-01,2022-03-01,2022-05-01,,,38.82,,16.8,2022-05-01,ru,false,25
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-06-01,63.45,2022-04-01,16.8,2022-09-01,2022-05-01,2022-07-01,,,,63.45,63.45,2022-07-01,ru,false,25
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-09-01,53.01,2022-06-01,63.45,2022-10-01,2022-08-01,2022-10-01,,,,53.01,,,ru,false,25
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-10-01,29.67,2022-09-01,53.01,2022-11-01,2022-09-01,2022-11-01,,,23.34,,,,ru,false,25
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-11-01,14.19,2022-10-01,29.67,,2022-10-01,2022-12-01,,,15.48,,14.19,2022-12-01,ru,false,25
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-10-01,12.0,,,2022-11-01,2022-09-01,2022-11-01,12.0,,,,,,uk,false,23
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-11-01,43.68,2022-10-01,12.0,2022-12-01,2022-10-01,2022-12-01,,31.68,,,,,uk,false,23
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-12-01,21.6,2022-11-01,43.68,,2022-11-01,2023-01-01,,,22.08,,21.6,2023-01-01,uk,false,23
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-01,91.86,,,2022-11-01,2022-09-01,2022-11-01,91.86,,,,,,uk,false,19
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-11-01,39.99,2022-10-01,91.86,2022-12-01,2022-10-01,2022-12-01,,,51.87,,,,uk,false,19
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-12-01,16.83,2022-11-01,39.99,,2022-11-01,2023-01-01,,,23.16,,16.83,2023-01-01,uk,false,19
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-06-01,35.34,,,2022-07-01,2022-05-01,2022-07-01,35.34,,,,,,uk,false,28
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-07-01,15.87,2022-06-01,35.34,2022-08-01,2022-06-01,2022-08-01,,,19.47,,,,uk,false,28
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-08-01,19.92,2022-07-01,15.87,,2022-07-01,2022-09-01,,4.05,,,19.92,2022-09-01,uk,false,28
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-12-01,13.14,,,,2022-11-01,2023-01-01,13.14,,,,13.14,2023-01-01,uk,false,20
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-03-01,16.11,,,2022-04-01,2022-02-01,2022-04-01,16.11,,,,,,ru,false,23
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-04-01,45.48,2022-03-01,16.11,2022-06-01,2022-03-01,2022-05-01,,29.37,,,45.48,2022-05-01,ru,false,23
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-06-01,31.44,2022-04-01,45.48,2022-07-01,2022-05-01,2022-07-01,,,,31.44,,,ru,false,23
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-07-01,65.79,2022-06-01,31.44,2022-09-01,2022-06-01,2022-08-01,,34.35,,,65.79,2022-08-01,ru,false,23
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-09-01,18.51,2022-07-01,65.79,,2022-08-01,2022-10-01,,,,18.51,18.51,2022-10-01,ru,false,23
tUlbh1G7KYRxmBaQk4RPIw==,game 3,2022-08-01,12.18,,,2022-09-01,2022-07-01,2022-09-01,12.18,,,,,,uk,false,34
tUlbh1G7KYRxmBaQk4RPIw==,game 3,2022-09-01,35.43,2022-08-01,12.18,,2022-08-01,2022-10-01,,23.25,,,35.43,2022-10-01,uk,false,34
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-11-01,17.04,,,,2022-10-01,2022-12-01,17.04,,,,17.04,2022-12-01,uk,false,28
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-04-01,62.58,,,2022-05-01,2022-03-01,2022-05-01,62.58,,,,,,ru,false,20
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-05-01,27.42,2022-04-01,62.58,2022-06-01,2022-04-01,2022-06-01,,,35.16,,,,ru,false,20
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-06-01,14.07,2022-05-01,27.42,2022-10-01,2022-05-01,2022-07-01,,,13.35,,14.07,2022-07-01,ru,false,20
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-10-01,13.92,2022-06-01,14.07,2022-11-01,2022-09-01,2022-11-01,,,,13.92,,,ru,false,20
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-11-01,14.46,2022-10-01,13.92,,2022-10-01,2022-12-01,,0.54,,,14.46,2022-12-01,ru,false,20
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-01,58.17,,,2022-12-01,2022-10-01,2022-12-01,58.17,,,,,,uk,false,31
UdsILd3VPsla6C2r+wytbA==,game 3,2022-12-01,31.14,2022-11-01,58.17,,2022-11-01,2023-01-01,,,27.03,,31.14,2023-01-01,uk,false,31
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-03-01,20.79,,,2022-05-01,2022-02-01,2022-04-01,20.79,,,,20.79,2022-04-01,ru,false,17
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-05-01,47.88,2022-03-01,20.79,2022-06-01,2022-04-01,2022-06-01,,,,47.88,,,ru,false,17
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-06-01,55.23,2022-05-01,47.88,2022-07-01,2022-05-01,2022-07-01,,7.35,,,,,ru,false,17
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-07-01,41.01,2022-06-01,55.23,2022-09-01,2022-06-01,2022-08-01,,,14.22,,41.01,2022-08-01,ru,false,17
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-09-01,20.19,2022-07-01,41.01,2022-10-01,2022-08-01,2022-10-01,,,,20.19,,,ru,false,17
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-10-01,14.85,2022-09-01,20.19,,2022-09-01,2022-11-01,,,5.34,,14.85,2022-11-01,ru,false,17
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-08-01,13.14,,,2022-09-01,2022-07-01,2022-09-01,13.14,,,,,,uk,false,17
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-09-01,19.41,2022-08-01,13.14,2022-10-01,2022-08-01,2022-10-01,,6.27,,,,,uk,false,17
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-10-01,22.65,2022-09-01,19.41,2022-11-01,2022-09-01,2022-11-01,,3.24,,,,,uk,false,17
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-11-01,27.42,2022-10-01,22.65,2022-12-01,2022-10-01,2022-12-01,,4.77,,,,,uk,false,17
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-12-01,28.08,2022-11-01,27.42,,2022-11-01,2023-01-01,,0.66,,,28.08,2023-01-01,uk,false,17
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-10-01,14.4,,,,2022-09-01,2022-11-01,14.4,,,,14.4,2022-11-01,ru,false,19
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-05-01,28.35,,,2022-08-01,2022-04-01,2022-06-01,28.35,,,,28.35,2022-06-01,uk,false,16
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-08-01,38.19,2022-05-01,28.35,2022-09-01,2022-07-01,2022-09-01,,,,38.19,,,uk,false,16
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-09-01,69.84,2022-08-01,38.19,2022-10-01,2022-08-01,2022-10-01,,31.65,,,,,uk,false,16
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-10-01,38.1,2022-09-01,69.84,2022-12-01,2022-09-01,2022-11-01,,,31.74,,38.1,2022-11-01,uk,false,16
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-12-01,57.06,2022-10-01,38.1,,2022-11-01,2023-01-01,,,,57.06,57.06,2023-01-01,uk,false,16
unoAVprNoepzjDQwQzWj6A==,game 3,2022-10-01,36.75,,,2022-12-01,2022-09-01,2022-11-01,36.75,,,,36.75,2022-11-01,uk,false,15
unoAVprNoepzjDQwQzWj6A==,game 3,2022-12-01,55.59,2022-10-01,36.75,,2022-11-01,2023-01-01,,,,55.59,55.59,2023-01-01,uk,false,15
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-11-01,50.82,,,2022-12-01,2022-10-01,2022-12-01,50.82,,,,,,uk,false,17
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-01,173.67,2022-11-01,50.82,,2022-11-01,2023-01-01,,122.85,,,173.67,2023-01-01,uk,false,17
